NAME,Site_Name,distance_to_site_miles,ZIP,STATE,CITY,CNTY,LAT,LON
Winston S. Churchill School,Unimatic Manufacturing Corporation,1.156732390626156,7004,NJ,FAIRFIELD,34013,40.8796,-74.2914
Bell Intermediate Academy,Pike and Mulberry Streets PCE Plume,1.157227763791852,46151,IN,Martinsville,18109,39.42447,-86.410661
George Middle School,McCormick & Baxter Creosoting Co. (Portland Plant),1.157729563262395,97203,OR,Portland,41051,45.5961,-122.7367
Mill Pond School,Hocomonco Pond,1.1577639991660422,1581,MA,Westborough,25027,42.256133,-71.649904
CIEN AGUAS INTERNATIONAL,South Valley,1.1578361696462056,87106,NM,ALBUQUERQUE,35001,35.053339,-106.623962
Walnut Street School,"Matteo & Sons, Inc.",1.1581183427974364,8096,NJ,Woodbury,34015,39.8465,-75.1492
Stilwell Junior High School,Railroad Avenue Groundwater Contamination,1.158203651199532,50265,IA,West Des Moines,19153,41.577878,-93.724735
PS 18 EDWARD BUSH,Meeker Avenue Plume,1.1591635717115558,11206,NY,BROOKLYN,36047,40.7108,-73.9466
BROOKLYN AVENUE SCHOOL,Peninsula Boulevard Ground Water Plume,1.1591946974354266,11581,NY,VALLEY STREAM,36059,40.6584,-73.6986
Kitsap Lake Elementary,Jackson Park Housing Complex (USNAVY),1.159225830765764,98312,WA,Bremerton,53035,47.571826,-122.693192
Wood-Ridge Intermediate School,Universal Oil Products (Chemical Division),1.1593423528608673,7075,NJ,WOOD-RIDGE,34003,40.8465,-74.0858
MATER INTERNATIONAL ACADEMY,Airco Plating Co.,1.1593702568253523,33142,FL,MIAMI,12086,25.807629,-80.239399
GROVER CLEVELAND HIGH SCHOOL,Newtown Creek,1.1601744636683111,11385,NY,RIDGEWOOD,36081,40.7116,-73.909
Keith Valley MS,Willow Grove Naval Air and Air Reserve Station,1.1602015534221517,19044,PA,Horsham,42091,40.185938,-75.127009
AppleTree Early Learning Center PCS - Lincoln Park,Washington Navy Yard,1.1607228711785662,20002,DC,Washington,11001,38.89149,-76.990651
Richard Bard Elementary,Halaco Engineering Company,1.1616817037781708,93041,CA,Port Hueneme,6111,34.154,-119.1907
NEW HYDE PARK ROAD SCHOOL,Fulton Avenue,1.16181018777566,11040,NY,NEW HYDE PARK,36059,40.735871,-73.680082
Beverly Park Elem at Glendale,Lower Duwamish Waterway,1.1621776976849973,98168,WA,Seattle,53033,47.5094,-122.3175
Roosevelt Elementary School,Riverside Industrial Park,1.162409119341553,7032,NJ,KEARNY,34017,40.777,-74.1426
Central Elementary,San Gabriel Valley (Area 2),1.1626336095892877,91706,CA,Baldwin Park,6037,34.0837,-117.9524
Orange Preparatory Academy School of Inquiry and Innovation,U.S. Radium Corp.,1.163017285177139,7050,NJ,ORANGE,34013,40.7664,-74.2385
Edgewood Middle School,New Brighton/Arden Hills/TCAAP (USARMY),1.1632112772538294,55112,MN,MOUNDS VIEW,27123,45.095559,-93.202885
Sibley School,Butterworth #2 Landfill,1.1632508764950944,49504,MI,GRAND RAPIDS,26081,42.967513,-85.690852
LAFAYETTE SR. HIGH,Ellisville Site,1.1632629155264542,63011,MO,WILDWOOD,29189,38.595552,-90.637533
Martha Baldwin Elementary,San Gabriel Valley (Area 3),1.1633882315031212,91801,CA,Alhambra,6037,34.085,-118.1159
Christian Sorensen Science Academy,Omega Chemical Corporation,1.16347348914729,90606,CA,Whittier,6037,33.9781,-118.0599
Sunnyslope Elementary,Stringfellow,1.1636962801628714,92509,CA,Jurupa Valley,6065,34.016,-117.4398
Canyon Early Learning Center,San Gabriel Valley (Area 1),1.1636982356478656,91016,CA,Monrovia,6037,34.141455,-117.996147
Westmoreland High,"Arrowhead Associates, Inc./Scovill Corp.",1.1638354693756772,22520,VA,Montross,51193,38.092826,-76.811154
Fairview Elementary School,Dover Gas Light Co.,1.1638392606731323,19904,DE,Dover,10001,39.169985,-75.539267
OLD COUNTRY ROAD SCHOOL,New Cassel/Hicksville Ground Water Contamination,1.1638742515315006,11801,NY,HICKSVILLE,36059,40.7576,-73.5385
Edmunds Elementary School,Des Moines TCE,1.1640616613033958,50314,IA,Des Moines,19153,41.594707,-93.638843
Kluckhohn Elementary School,Highway 3 PCE,1.1641311591119334,51031,IA,Le Mars,19149,42.776303,-96.165385
PARKVIEW SCHOOL,Missouri Electric Works,1.1646605056975754,63703,MO,CAPE GIRARDEAU,29031,37.291066,-89.534617
Stanley Elementary School,"Commencement Bay, South Tacoma Channel",1.1647092524691687,98405,WA,Tacoma,53053,47.2445,-122.4601
Lincoln Elementary School,Riverside Industrial Park,1.1647966569877872,7029,NJ,HARRISON,34017,40.7492,-74.1555
South Lebanon Elementary School,Peters Cartridge Factory,1.1651018050320836,45039,OH,Maineville,39165,39.353043,-84.22048
Center for Economicology,"H. Brown Co., Inc.",1.1652878498879298,49505,MI,GRAND RAPIDS,26081,42.992995,-85.660116
City MiddleHigh,"H. Brown Co., Inc.",1.1652878498879298,49505,MI,GRAND RAPIDS,26081,42.992995,-85.660116
BROOKLYN LATIN SCHOOL (THE),Meeker Avenue Plume,1.1653699104724862,11206,NY,BROOKLYN,36047,40.709837,-73.944137
LYONS COMMUNITY SCHOOL,Meeker Avenue Plume,1.1653699104724862,11206,NY,BROOKLYN,36047,40.709837,-73.944137
WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY (THE),Meeker Avenue Plume,1.1653699104724862,11206,NY,BROOKLYN,36047,40.709837,-73.944137
Bainbridge High School,Wyckoff Co./Eagle Harbor,1.1656685087517815,98110,WA,Bainbridge Island,53035,47.6381,-122.523
Steel City Academy,Lake Sandy Jo (M&M Landfill),1.1666171968731363,46408,IN,Gary,18089,41.55698,-87.369451
Orange Preparatory Academy School of Inquiry and Innovation,Orange Valley Regional Ground Water Contamination,1.1666626755670932,7050,NJ,ORANGE,34013,40.7664,-74.2385
Voices College Bound Language Academy at Stockton,McCormick & Baxter Creosoting Co.,1.166919911872284,95202,CA,Stockton,6077,37.954601,-121.286887
Halldale Elementary,Del Amo,1.1669745215321372,90501,CA,Torrance,6037,33.832968,-118.301363
George Washington Carver School of Arts and Science,Mather Air Force Base,1.1670562706466636,95827,CA,Sacramento,6067,38.564742,-121.316463
HARRISON COUNTY ALTERNATIVE SCHOOL,"Chemfax, Inc.",1.1673554644152007,39503,MS,GULFPORT,28047,30.444132,-89.097654
San Miguel Elementary,Westinghouse Electric Corp. (Sunnyvale Plant),1.1680026271865573,94085,CA,Sunnyvale,6085,37.3914,-122.0085
Laurel Elementary,"Waste Disposal, Inc.",1.168382432995781,90605,CA,Whittier,6037,33.9561,-118.0359
BOZMAN INT,Conroe Creosoting Company,1.1686043606101402,77303,TX,CONROE,48339,30.330573,-95.421409
Blair Mill Elementary,Fischer & Porter Co.,1.1686506805851713,19040,PA,Hatboro,42091,40.1883,-75.114
Jackson Primary Sch,Avco Lycoming (Williamsport Division),1.1686724800063206,17701,PA,Williamsport,42081,41.2401,-77.0631
East Orange Campus High School,U.S. Radium Corp.,1.169600250094956,7017,NJ,EAST ORANGE,34013,40.7754,-74.2076
MARJORIE KINNAN RAWLINGS ELEMENTARY SCHOOL,Cabot/Koppers,1.1696375736706603,32609,FL,GAINESVILLE,12001,29.684391,-82.306855
Starr Elementary,Industrial Waste Processing,1.1698308864880158,93711,CA,Fresno,6019,36.830885,-119.824798
Palm Canyon,San Gabriel Valley (Area 4),1.1700649272864379,91745,CA,Hacienda Heights,6037,34.0119,-117.978
Clear Creek Elementary School,Bangor Naval Submarine Base,1.1703425686665492,98383,WA,SILVERDALE,53035,47.683722,-122.702013
PINES ELEMENTARY SCHOOL,Computer Circuits,1.1706129383961066,11787,NY,SMITHTOWN,36103,40.83,-73.2471
JACKSONVILLE LIGHTHOUSE FLIGHTLINE ACADEMY,"Vertac, Inc.",1.170711925721357,72099,AR,LRAFB,5119,34.894197,-92.136893
NORTHEAST ELEMENTARY SCHOOL,Computer Circuits,1.1707431353569437,11717,NY,BRENTWOOD,36103,40.7966,-73.2424
Chatham Park El Sch,Havertown PCP,1.1708084791187017,19083,PA,Havertown,42045,39.9759,-75.2983
Stony Brook Elementary School,Rockaway Township Wells,1.1709397057950386,7866,NJ,ROCKAWAY,34027,40.9151,-74.5216
Monaview Elementary,US Finishing/Cone Mills,1.1710160455842284,29617,SC,Greenville,45045,34.868898,-82.437102
SHIRLEY HILLS PRIMARY SCHOOL,Spring Park Municipal Well Field,1.1710982125628642,55364,MN,MOUND,27053,44.933723,-93.657011
Gordon Parks HS Summer,Koppers Coke,1.1711028095262745,55104,MN,SAINT PAUL,27123,44.955321,-93.151191
GORDON PARKS HIGH SCHOOL,Koppers Coke,1.1711028095262745,55104,MN,SAINT PAUL,27123,44.955321,-93.151191
ALC Online School,Koppers Coke,1.1711028095262745,55104,MN,SAINT PAUL,27123,44.955321,-93.151191
ALC EVENING HIGH SCHOOL,Koppers Coke,1.1711028095262745,55104,MN,SAINT PAUL,27123,44.955321,-93.151191
Edith Landels Elementary,Raytheon Corp.,1.1711087123669188,94041,CA,Mountain View,6085,37.388332,-122.071317
Edison Academy Magnet School,Kin-Buc Landfill,1.171253162645166,8837,NJ,EDISON,34023,40.504525,-74.369535
Charles Spencer Elementary School,Marzone Inc./Chevron Chemical Co.,1.171262278992099,31794,GA,Tifton,13277,31.4452,-83.4963
PARKVIEW ELEMENTARY SCHOOL,"Anodyne, Inc.",1.1715054856774367,33056,FL,MIAMI GARDENS,12086,25.93561,-80.23441
Emerson School,700 South 1600 East PCE Plume,1.171778845272151,84105,UT,SALT LAKE CITY,49035,40.740559,-111.861695
ROESSLEVILLE SCHOOL,"Mercury Refining, Inc.",1.172633159120826,12205,NY,ALBANY,36001,42.7053,-73.8131
Center Road School,Precision Plating Corp.,1.1735659690731188,6066,CT,Vernon,9110,41.8402,-72.4668
Brookfield Elementary,"Waste Management of Wisconsin, Inc. (Brookfield Sanitary Landfill)",1.1737671963785965,53045,WI,Brookfield,55133,43.06492,-88.14491
Riverside County ROP,Alark Hard Chrome,1.1738749082189937,92502,CA,Riverside,6065,33.978927,-117.380413
COLLEGE AND CAREER HIGH SCHOOL,Fruit Avenue Plume,1.1739050469552081,87106,NM,ALBUQUERQUE,35001,35.075338,-106.624874
Prodeo Columbia Heights Elementary,Naval Industrial Reserve Ordnance Plant,1.1746627011722337,55421,MN,COLUMBIA HEIGHTS,27003,45.043956,-93.262059
Prodeo Columbia Heights Primary,Naval Industrial Reserve Ordnance Plant,1.1746627011722337,55421,MN,COLUMBIA HEIGHTS,27003,45.043956,-93.262059
Prodeo Columbia Heights Middle,Naval Industrial Reserve Ordnance Plant,1.1746627011722337,55421,MN,COLUMBIA HEIGHTS,27003,45.043956,-93.262059
East Orange STEM Academy High School,Orange Valley Regional Ground Water Contamination,1.1747389095578744,7017,NJ,EAST ORANGE,34013,40.7767,-74.2031
Riverside County Community,Alark Hard Chrome,1.1748379682750179,92501,CA,Riverside,6065,33.9789,-117.3804
Riverside County Special Education,Alark Hard Chrome,1.1748379682750179,92502,CA,Riverside,6065,33.9789,-117.3804
Riverside County Juvenile Court,Alark Hard Chrome,1.1748379682750179,92502,CA,Riverside,6065,33.9789,-117.3804
Hillview El Sch,Osborne Landfill,1.1749636752960293,16127,PA,Grove City,42085,41.1505,-80.076
Northwood High,Saltville Waste Disposal Ponds,1.1752588676866669,24370,VA,Saltville,51173,36.8788,-81.7627
Woodward Elementary,"Allied Paper, Inc./Portage Creek/Kalamazoo River",1.175335911906721,49007,MI,KALAMAZOO,26077,42.296874,-85.597425
Oakdale Heights Elementary,"Koppers Co., Inc. (Oroville Plant)",1.1754375407798006,95966,CA,Oroville,6007,39.4798,-121.5455
EARLY CHILDHOOD ASSESSMENT/SPECIAL,South Minneapolis Residential Soil Contamination,1.175447712777373,55407,MN,MINNEAPOLIS,27053,44.942647,-93.261952
Early Childhood Special Education,South Minneapolis Residential Soil Contamination,1.175447712777373,55407,MN,MINNEAPOLIS,27053,44.942647,-93.261952
Los Altos High,San Gabriel Valley (Area 4),1.1754926622546236,91745,CA,Hacienda Heights,6037,34.0077,-117.9758
Dr. Albert Einstein Academy School No. 29,White Chemical Corp.,1.1757618463260757,7208,NJ,ELIZABETH,34039,40.6861,-74.2136
Carolyn Park Middle,Bayou Bonfouca,1.1757658148335315,70460,LA,Slidell,22103,30.28694,-89.80309
Seaford Elementary,Chisman Creek,1.1760526191052183,23696,VA,Seaford,51199,37.1862,-76.445052
NORTH ELEMENTARY SCHOOL,Computer Circuits,1.1762546800057465,11717,NY,BRENTWOOD,36103,40.8006,-73.2612
Edward T. Bowser Sr. School of Excellence,U.S. Radium Corp.,1.1766820361798978,7017,NJ,EAST ORANGE,34013,40.771129,-74.210629
NOVA BLANCHE FORMAN ELEMENTARY,Florida Petroleum Reprocessors,1.1771544562604144,33314,FL,DAVIE,12011,26.075734,-80.233066
INDIANTOWN HIGH SCHOOL,Solitron Microwave,1.1773122092154265,34997,FL,STUART,12085,27.134454,-80.21801
CLARK ADVANCED LEARNING CENTER,Solitron Microwave,1.1773122092154265,34997,FL,STUART,12085,27.134454,-80.21801
GARDEN CITY MIDDLE SCHOOL,Fulton Avenue,1.1773397260920249,11530,NY,GARDEN CITY,36059,40.7239,-73.6441
Mt Olive Elementary,Smokey Mountain Smelters,1.1775305442887998,37920,TN,Knoxville,47093,35.907096,-83.940322
Lindenwold High School,Sherwin-Williams/Hilliards Creek,1.1780175124379002,8021,NJ,Lindenwold,34007,39.8206,-74.9755
WOOD MIDDLE,"Eldorado Chemical Co., Inc.",1.1783700506881323,78233,TX,SAN ANTONIO,48029,29.575855,-98.367891
West Ward Elementary School,Rockwell International Corp. (Allegan Plant),1.1784003341566323,49010,MI,ALLEGAN,26005,42.5233,-85.8643
Northeast School,Precision Plating Corp.,1.178423995504976,6066,CT,Rockville,9110,41.8614,-72.4312
CBK Charter,Alark Hard Chrome,1.178498686732398,92501,CA,Riverside,6065,33.9789,-117.3805
Preschool Grasp,Alark Hard Chrome,1.178498686732398,92502,CA,Riverside,6065,33.9789,-117.3805
Whitehall Ealy Elem School,Muskegon Chemical Co.,1.1787431644779964,49461,MI,WHITEHALL,26121,43.405,-86.3423
PS 287 BAILEY K ASHFORD,Gowanus Canal,1.1787495074010133,11201,NY,BROOKLYN,36047,40.6979,-73.981
Parkside Elementary,"Koppers Co., Inc. (Morrisville Plant)",1.1787570185273526,27560,NC,Morrisville,37183,35.842879,-78.861354
Columbus School,Garfield Ground Water Contamination,1.1789905940747842,7644,NJ,LODI,34003,40.8828,-74.0891
R. SARRACINO MIDDLE,Eagle Picher Carefree Battery,1.1793194562604006,87801,NM,SOCORRO,35053,34.082538,-106.901518
Heritage Academy High,South Minneapolis Residential Soil Contamination,1.1794023988067632,55407,MN,MINNEAPOLIS,27053,44.941957,-93.261291
VILLAGE AT WESTPOINTE (W),Bandera Road Ground Water Plume,1.179423549954472,78238,TX,SAN ANTONIO,48029,29.490766,-98.601381
NISD PKSA,Bandera Road Ground Water Plume,1.179423549954472,78238,TX,SAN ANTONIO,48029,29.490766,-98.601381
PUPIL PERSONNEL CAMPUS,Bandera Road Ground Water Plume,1.179423549954472,78238,TX,SAN ANTONIO,48029,29.490766,-98.601381
NISD INTERVENTION,Bandera Road Ground Water Plume,1.179423549954472,78238,TX,SAN ANTONIO,48029,29.490766,-98.601381
PS 196 TEN EYCK,Meeker Avenue Plume,1.1794978108242322,11206,NY,BROOKLYN,36047,40.7087,-73.9397
MS 582,Meeker Avenue Plume,1.1794978108242322,11206,NY,BROOKLYN,36047,40.7087,-73.9397
ACADEMY FOR INNOVATIVE EDUCATION,Airco Plating Co.,1.179780510948936,33166,FL,MIAMI SPRINGS,12086,25.812568,-80.274435
Bergen Arts and Sciences Charter School,"Curcio Scrap Metal, Inc.",1.1798240854512254,7026,NJ,GARFIELD,34003,40.874152,-74.09855
HOOVER ELEMENTARY,Lehillier/Mankato Site,1.1798731592169818,56003,MN,NORTH MANKATO,27103,44.170299,-94.040403
Seaford Middle School,Blades Groundwater,1.179992249240884,19973,DE,Seaford,10005,38.648538,-75.61213
Outlook Academy,Rockwell International Corp. (Allegan Plant),1.1801082828133742,49010,MI,ALLEGAN,26005,42.535062,-85.82684
Wallington Junior Senior High School,Garfield Ground Water Contamination,1.1801777353552318,7057,NJ,WALLINGTON,34003,40.8549,-74.1068
Hueneme Elementary,Halaco Engineering Company,1.1801851588208616,93041,CA,Port Hueneme,6111,34.151,-119.1965
Saegertown JSHS,Saegertown Industrial Area,1.1802147992639302,16433,PA,Saegertown,42039,41.720844,-80.165807
Pathfinder K-8 School,Harbor Island (Lead),1.1803222657177925,98106,WA,SEATTLE,53033,47.562661,-122.35796
Shay Elementary,"Microfab, Inc. (Former)",1.180345892233462,1913,MA,Amesbury,25009,42.857774,-70.949882
Little Falls Township Public School # 3,Unimatic Manufacturing Corporation,1.1804399324971908,7424,NJ,LITTLE FALLS,34031,40.8846,-74.2478
Emma L Carson Elementary,Hidden Valley Landfill (Thun Field),1.180967631607966,98375,WA,Puyallup,53053,47.0904,-122.3118
Compassion Road Academy,Denver Radium Site,1.1811400310677,80204,CO,DENVER,8031,39.732324,-104.991384
North Georgetown Elementary School,Georgetown North Groundwater,1.1812069466552064,19947,DE,Georgetown,10005,38.705418,-75.399552
Durban Avenue Elementary School,Mansfield Trail Dump,1.181353758544451,7843,NJ,Hopatcong,34037,40.9277,-74.6769
ACE Esperanza Middle,Lorentz Barrel & Drum Co.,1.1815994674644157,95112,CA,San Jose,6085,37.327235,-121.845743
Lester R Arnold High School,Rocky Mountain Arsenal (USARMY),1.1817039749956695,80022,CO,COMMERCE CITY,8001,39.829641,-104.905213
Hanson Elementary School,Rocky Mountain Arsenal (USARMY),1.1817039749956695,80022,CO,COMMERCE CITY,8001,39.829641,-104.905213
Riverview Community High School,McLouth Steel Corp,1.1818068408873361,48193,MI,RIVERVIEW,26163,42.1769,-83.1775
WCSEC-Soc Emotnl Learn Found-Elem,Beloit Corp.,1.1819533911560127,61072,IL,Rockton,17201,42.453714,-89.054305
Whitman Post Elem School,Beloit Corp.,1.1819533911560127,61072,IL,Rockton,17201,42.453714,-89.054305
WCSEC-Primary Instructional Prgrm,Beloit Corp.,1.1819533911560127,61072,IL,Rockton,17201,42.453714,-89.054305
Glenwood Elementary School,Yeoman Creek Landfill,1.1827412074617387,60085,IL,Waukegan,17097,42.376287,-87.864253
BARR MIDDLE SCHOOL,Parkview Well,1.182750204358994,68801,NE,GRAND ISLAND,31079,40.9035,-98.34467
Holbrook Middle High School,Baird & McGuire,1.182759123687769,2343,MA,Holbrook,25021,42.149041,-71.005442
John F Kennedy,Baird & McGuire,1.182759123687769,2343,MA,Holbrook,25021,42.149041,-71.005442
Robin Hood,Wells G&H,1.1828680198103212,2180,MA,Stoneham,25017,42.493422,-71.107602
Euclid Elementary School,Ventron/Velsicol,1.1829595691830823,7604,NJ,HASBROUCK HEIGHTS,34003,40.857,-74.0794
Booker T. Washington High School,Westside Lead,1.1830741799120508,30314,GA,Atlanta,13121,33.753637,-84.420896
WOODWARD PARKWAY ELEMENTARY SCHOOL,Preferred Plating Corp.,1.1833665210029822,11735,NY,FARMINGDALE,36059,40.7167,-73.448
PS 5 DR RONALD MCNAIR,Wolff-Alport Chemical Company,1.1833680199325323,11233,NY,BROOKLYN,36047,40.6855,-73.9226
PETER HOBART ELEMENTARY,Reilly Tar & Chemical Corp. (St. Louis Park Plant),1.1834588955370415,55426,MN,SAINT LOUIS PARK,27053,44.957142,-93.361893
Heywood Elementary School,East Troy Contaminated Aquifer,1.1835406094773289,45373,OH,Troy,39109,40.04026,-84.218438
Heritage School,Ogden Defense Depot (DLA),1.1835697579741518,84404,UT,OGDEN,49057,41.257166,-111.980995
MESA MIDDLE,McGaffey and Main Groundwater Plume,1.1836242328867799,88203,NM,ROSWELL,35005,33.387388,-104.500267
Columbia-Montour Area Vocational-Technical School,Safety Light Corporation,1.1836501479828396,17815,PA,Bloomsburg,42037,41.028597,-76.362182
CHAPMAN PARTNERSHIP EARLY CHILDHOOD CENTER SOUTH,Homestead Air Force Base,1.1837055697979177,33132,FL,MIAMI,12086,25.506226,-80.392072
TITLE I MIGRANT EDUCATION PROGRAM,Homestead Air Force Base,1.1837055697979177,33033,FL,HOMESTEAD,12086,25.506226,-80.392072
Newark School of Global Studies,Riverside Industrial Park,1.1837847297203146,7104,NJ,Newark,34013,40.751868,-74.172287
Wendell L. Cross School,Scovill Industrial Landfill,1.1838558443367588,6706,CT,Waterbury,9140,41.5334,-73.0121
Watsessing Elementary School,Orange Valley Regional Ground Water Contamination,1.1840090525666611,7003,NJ,Bloomfield,34013,40.7856,-74.2038
Grandville Central Elementary School,"Organic Chemicals, Inc.",1.1840384025412172,49418,MI,GRANDVILLE,26081,42.9056,-85.7639
Roosevelt School #7,"Curcio Scrap Metal, Inc.",1.1841364820387128,7026,NJ,GARFIELD,34003,40.873683,-74.103348
Riverton School District,Metal Banks,1.1841842212453666,8077,NJ,RIVERTON,34005,40.0114,-75.0129
Osborne El Sch,Ohio River Park,1.1843023765495375,15143,PA,Sewickley,42003,40.5306,-80.1686
WASHINGTON MIDDLE,Fruit Avenue Plume,1.184491274575545,87102,NM,ALBUQUERQUE,35001,35.086144,-106.661691
Morningside School,ACM Smelter and Refinery,1.1847181482278888,59401,MT,Great Falls,30013,47.513132,-111.235316
CORE School at Morningside Elementary,ACM Smelter and Refinery,1.1847181482278888,59405,MT,Great Falls,30013,47.513132,-111.235316
Kegonsa Elementary,Hagen Farm,1.184756224398513,53589,WI,Stoughton,55025,42.91621,-89.20442
M. Joan Pearson Elementary School,Cosden Chemical Coatings Corp.,1.1847693520324953,8075,NJ,DELANCO,34005,40.0526,-74.9472
William Tennent HS,Fischer & Porter Co.,1.1848194194423456,18974,PA,Warminster,42017,40.182764,-75.069959
Salford Hills El Sch,Baghurst Drive,1.1848311891095769,19438,PA,Harleysville,42091,40.310214,-75.437568
